07092016,11:29:10,A01,HHC4,No Tube
07092016,11:29:10,B01,HHC4,0215301243
07092016,11:29:10,C01,HHC4,0215302546
07092016,11:29:10,D01,HHC4,0215301232
07092016,11:29:10,E01,HHC4,0215301233
07092016,11:29:10,F01,HHC4,0215274293
07092016,11:29:10,G01,HHC4,0215271482
07092016,11:29:10,H01,HHC4,0215301007
07092016,11:29:10,A02,HHC4,0215302073
07092016,11:29:10,B02,HHC4,0215302058
07092016,11:29:10,C02,HHC4,0215298391
07092016,11:29:10,D02,HHC4,0215301041
07092016,11:29:10,E02,HHC4,0215300910
07092016,11:29:10,F02,HHC4,0215274275
07092016,11:29:10,G02,HHC4,0215273472
07092016,11:29:10,H02,HHC4,0215301085
07092016,11:29:10,A03,HHC4,0215302716
07092016,11:29:10,B03,HHC4,0215298383
07092016,11:29:10,C03,HHC4,0215302631
07092016,11:29:10,D03,HHC4,0215302707
07092016,11:29:10,E03,HHC4,0215301269
07092016,11:29:10,F03,HHC4,0215274231
07092016,11:29:10,G03,HHC4,0215301014
07092016,11:29:10,H03,HHC4,0215301003
07092016,11:29:10,A04,HHC4,0215298335
07092016,11:29:10,B04,HHC4,0215298337
07092016,11:29:10,C04,HHC4,0215301057
07092016,11:29:10,D04,HHC4,0215302130
07092016,11:29:10,E04,HHC4,0215298332
07092016,11:29:10,F04,HHC4,0215274302
07092016,11:29:10,G04,HHC4,0215301022
07092016,11:29:10,H04,HHC4,0215274188
07092016,11:29:10,A05,HHC4,0215298328
07092016,11:29:10,B05,HHC4,0215301254
07092016,11:29:10,C05,HHC4,0215302653
07092016,11:29:10,D05,HHC4,0215302628
07092016,11:29:10,E05,HHC4,0215302621
07092016,11:29:10,F05,HHC4,0215274167
07092016,11:29:10,G05,HHC4,0215292119
07092016,11:29:10,H05,HHC4,0215274142
07092016,11:29:10,A06,HHC4,0215298360
07092016,11:29:10,B06,HHC4,0215298339
07092016,11:29:10,C06,HHC4,0215302657
07092016,11:29:10,D06,HHC4,0215302670
07092016,11:29:10,E06,HHC4,0215302700
07092016,11:29:10,F06,HHC4,0215274240
07092016,11:29:10,G06,HHC4,0215292110
07092016,11:29:10,H06,HHC4,0215274305
07092016,11:29:10,A07,HHC4,0215302655
07092016,11:29:10,B07,HHC4,0215302675
07092016,11:29:10,C07,HHC4,0215298358
07092016,11:29:10,D07,HHC4,0215302711
07092016,11:29:10,E07,HHC4,0215298372
07092016,11:29:10,F07,HHC4,0215274160
07092016,11:29:10,G07,HHC4,0215274311
07092016,11:29:10,H07,HHC4,0215274215
07092016,11:29:10,A08,HHC4,0215302714
07092016,11:29:10,B08,HHC4,0215302710
07092016,11:29:10,C08,HHC4,0215302686
07092016,11:29:10,D08,HHC4,0215298336
07092016,11:29:10,E08,HHC4,0215302659
07092016,11:29:10,F08,HHC4,0215274313
07092016,11:29:10,G08,HHC4,0215274196
07092016,11:29:10,H08,HHC4,0215274187
07092016,11:29:10,A09,HHC4,0215302676
07092016,11:29:10,B09,HHC4,0215302685
07092016,11:29:10,C09,HHC4,0215302677
07092016,11:29:10,D09,HHC4,0215302693
07092016,11:29:10,E09,HHC4,0215298309
07092016,11:29:10,F09,HHC4,0215273067
07092016,11:29:10,G09,HHC4,0215274244
07092016,11:29:10,H09,HHC4,0215272977
07092016,11:29:10,A10,HHC4,0215302567
07092016,11:29:10,B10,HHC4,0215302600
07092016,11:29:10,C10,HHC4,0215302601
07092016,11:29:10,D10,HHC4,0215302637
07092016,11:29:10,E10,HHC4,0215298362
07092016,11:29:10,F10,HHC4,0215274183
07092016,11:29:10,G10,HHC4,0215272999
07092016,11:29:10,H10,HHC4,0215274259
07092016,11:29:10,A11,HHC4,0215298365
07092016,11:29:10,B11,HHC4,0215298340
07092016,11:29:10,C11,HHC4,0215302660
07092016,11:29:10,D11,HHC4,0215301208
07092016,11:29:10,E11,HHC4,0215298315
07092016,11:29:10,F11,HHC4,0215274284
07092016,11:29:10,G11,HHC4,0215301039
07092016,11:29:10,H11,HHC4,0215274230
07092016,11:29:10,A12,HHC4,0215301258
07092016,11:29:10,B12,HHC4,0215301189
07092016,11:29:10,C12,HHC4,0215298314
07092016,11:29:10,D12,HHC4,0215302611
07092016,11:29:10,E12,HHC4,0215274131
07092016,11:29:10,F12,HHC4,0215272980
07092016,11:29:10,G12,HHC4,0215292121
07092016,11:29:10,H12,HHC4,0215274185
